periode_data,tanggal,terminal,jumlah_bus_datang,jumlah_penumpang_datang,jumlah_bus_berangkat,jumlah_penumpang_berangkat
202509,10,KAMPUNG MELAYU,403,6605,403,5442
202509,11,KAMPUNG MELAYU,327,5678,344,6569
202509,12,KAMPUNG MELAYU,380,5226,380,7387
202509,13,KAMPUNG MELAYU,249,2347,252,2243
202509,14,KAMPUNG MELAYU,223,2154,231,4406
202509,15,KAMPUNG MELAYU,370,3839,369,4629
202509,16,KAMPUNG MELAYU,352,4334,352,4345
202509,17,KAMPUNG MELAYU,376,8042,376,7313
202509,18,KAMPUNG MELAYU,287,4226,277,5827
202509,19,KAMPUNG MELAYU,380,6011,380,6874
202509,20,KAMPUNG MELAYU,306,2096,306,2085
202509,21,KAMPUNG MELAYU,295,3229,295,3883
202509,22,KAMPUNG MELAYU,338,6279,338,7817
202509,23,KAMPUNG MELAYU,383,5824,383,5589
202509,24,KAMPUNG MELAYU,324,7998,324,7835
202509,25,KAMPUNG MELAYU,372,5577,372,5444
202509,26,KAMPUNG MELAYU,319,5616,319,5999
202509,27,KAMPUNG MELAYU,305,2653,305,2905
202509,28,KAMPUNG MELAYU,261,2159,261,2285
202509,29,KAMPUNG MELAYU,392,6203,393,9367
202509,30,KAMPUNG MELAYU,322,9457,322,7754
202509,1,SENEN,242,1599,242,1790
202509,2,SENEN,240,1589,240,1780
202509,3,SENEN,240,1568,240,1780
202509,4,SENEN,237,1322,237,1813
202509,5,SENEN,237,1320,237,1812
202509,6,SENEN,191,1324,191,1694
202509,7,SENEN,188,1325,188,1806
202509,8,SENEN,242,1597,242,1783
202509,9,SENEN,240,1581,240,1776
202509,10,SENEN,240,1565,240,1776
202509,11,SENEN,237,1323,237,1814
202510,1,KAMPUNG RAMBUTAN,197,884,55,446
202510,2,KAMPUNG RAMBUTAN,193,781,76,418
202510,3,KAMPUNG RAMBUTAN,225,1059,73,558
202510,4,KAMPUNG RAMBUTAN,192,979,82,470
202510,5,KAMPUNG RAMBUTAN,206,1251,80,645
202510,6,KAMPUNG RAMBUTAN,205,1198,65,379
202510,7,KAMPUNG RAMBUTAN,195,913,57,472
202510,8,KAMPUNG RAMBUTAN,185,898,57,392
202510,9,KAMPUNG RAMBUTAN,173,832,49,288
202510,10,KAMPUNG RAMBUTAN,186,928,74,521
202510,11,KAMPUNG RAMBUTAN,197,1143,72,523
202510,12,KAMPUNG RAMBUTAN,210,1072,72,553
202510,13,KAMPUNG RAMBUTAN,201,882,89,489
202510,14,KAMPUNG RAMBUTAN,166,705,52,412
202510,15,KAMPUNG RAMBUTAN,182,763,48,317
202510,16,KAMPUNG RAMBUTAN,173,757,58,475
202510,17,KAMPUNG RAMBUTAN,197,881,40,314
202510,18,KAMPUNG RAMBUTAN,183,819,63,301
202510,19,KAMPUNG RAMBUTAN,220,862,70,618
202510,20,KAMPUNG RAMBUTAN,189,821,76,433
202510,21,KAMPUNG RAMBUTAN,177,767,66,360
202510,22,KAMPUNG RAMBUTAN,176,881,54,386
202510,23,KAMPUNG RAMBUTAN,176,781,69,337
202510,24,KAMPUNG RAMBUTAN,197,871,70,550
202510,25,KAMPUNG RAMBUTAN,199,895,61,500
202510,26,KAMPUNG RAMBUTAN,239,1193,75,454
202510,27,KAMPUNG RAMBUTAN,202,895,69,440
202510,28,KAMPUNG RAMBUTAN,175,880,70,373
202510,29,KAMPUNG RAMBUTAN,178,787,73,435
202510,30,KAMPUNG RAMBUTAN,162,799,54,309
202510,31,KAMPUNG RAMBUTAN,199,1099,79,531
202510,1,KALIDERES,78,653,68,616
202510,2,KALIDERES,82,626,72,641
202510,3,KALIDERES,85,641,75,685
202510,4,KALIDERES,92,662,81,720
202510,5,KALIDERES,89,685,78,694
202510,6,KALIDERES,86,724,76,662
202510,7,KALIDERES,83,689,73,638
202510,8,KALIDERES,80,658,70,617
202510,9,KALIDERES,78,627,68,649
202510,10,KALIDERES,84,608,74,673
202510,11,KALIDERES,89,634,78,738
202510,12,KALIDERES,87,687,76,696
202510,13,KALIDERES,84,723,74,661
202510,14,KALIDERES,81,696,71,635
202510,15,KALIDERES,79,651,69,610
202510,16,KALIDERES,83,622,73,644
202510,17,KALIDERES,87,645,77,672
202510,18,KALIDERES,93,664,82,718
202510,19,KALIDERES,90,689,79,697
202510,20,KALIDERES,86,728,76,667
202510,21,KALIDERES,83,687,73,639
202510,22,KALIDERES,79,653,69,615
202510,23,KALIDERES,82,626,72,640
202510,24,KALIDERES,87,645,77,684
202510,25,KALIDERES,92,664,81,712
202510,26,KALIDERES,89,681,78,698
202510,27,KALIDERES,86,712,76,656
202510,28,KALIDERES,83,694,73,631
202510,29,KALIDERES,80,659,70,615
202510,30,KALIDERES,84,628,74,640
202507,2,CILILITAN,240,25836,240,30030
202507,3,CILILITAN,236,28056,236,30808
202507,4,CILILITAN,236,27583,236,30151
202507,5,CILILITAN,196,18178,196,21056
202507,6,CILILITAN,196,16028,196,18005
202507,7,CILILITAN,238,24007,238,26197
202507,8,CILILITAN,238,25183,238,28709
202507,9,CILILITAN,238,26519,238,29178
202507,10,CILILITAN,238,26730,238,30361
202507,11,CILILITAN,238,26654,238,28809
202507,12,CILILITAN,225,18740,225,22136
202507,13,CILILITAN,196,17145,196,20824
202507,14,CILILITAN,238,25219,238,30074
202507,15,CILILITAN,236,26031,236,28800
202507,16,CILILITAN,238,27204,238,29100
202507,17,CILILITAN,238,25716,238,29382
202507,18,CILILITAN,238,11388,238,11345
202507,19,CILILITAN,196,7642,196,8169
202507,20,CILILITAN,196,6987,196,7377
202507,21,CILILITAN,238,9896,238,11226
202507,22,CILILITAN,238,10197,238,11447
202507,23,CILILITAN,237,10861,237,10600
202507,24,CILILITAN,237,10031,237,10318
202507,25,CILILITAN,236,12379,236,11811
202507,26,CILILITAN,196,6201,196,7330
202507,27,CILILITAN,196,5323,196,7896
202507,28,CILILITAN,235,9956,235,11392
202507,29,CILILITAN,235,10353,235,12119
202507,30,CILILITAN,235,10499,235,11569
202507,31,CILILITAN,237,10646,237,11644
202507,1,KLENDER,136,283,138,288
202507,2,KLENDER,138,282,140,291
202507,3,KLENDER,141,302,143,308
202507,4,KLENDER,139,289,140,293
202507,5,KLENDER,137,289,139,296
202507,6,KLENDER,134,295,139,300
202507,7,KLENDER,138,291,140,300
202507,8,KLENDER,137,292,139,296
202507,9,KLENDER,140,286,142,293
202507,10,KLENDER,136,287,139,292
202507,11,KLENDER,137,290,138,295
202507,12,KLENDER,138,292,141,299
202507,13,KLENDER,136,291,139,297
202507,14,KLENDER,139,287,141,293
202507,15,KLENDER,137,291,139,298
202507,16,KLENDER,135,287,137,290
202507,17,KLENDER,141,288,143,294
202507,18,KLENDER,137,279,139,283
202507,19,KLENDER,139,281,141,286
202507,20,KLENDER,140,287,143,292
202507,21,KLENDER,136,281,116,286
202507,22,KLENDER,138,286,140,290
202507,23,KLENDER,140,287,142,294
202507,24,KLENDER,137,289,141,294
202507,25,KLENDER,141,293,143,298
202507,26,KLENDER,139,292,140,296
202507,27,KLENDER,138,293,141,302
202507,28,KLENDER,136,292,139,297
202507,29,KLENDER,138,297,140,301
202507,30,KLENDER,135,290,139,299
202507,31,KLENDER,136,291,139,297
202509,12,SENEN,237,1333,237,1803
202509,13,SENEN,191,1330,191,1716
202509,14,SENEN,188,1325,188,1808
202509,15,SENEN,242,1605,242,1792
202509,16,SENEN,240,1574,240,1779
202509,17,SENEN,237,1322,237,1807
202509,18,SENEN,237,1313,237,1812
202509,19,SENEN,237,1335,237,1814
202509,20,SENEN,191,1317,191,1694
202509,21,SENEN,188,1322,188,1810
202509,22,SENEN,242,1613,242,1790
202509,23,SENEN,242,1589,242,1769
202509,24,SENEN,240,1534,240,1814
202509,25,SENEN,237,1315,237,1813
202509,26,SENEN,237,1328,237,1816
202509,27,SENEN,191,1316,191,1708
202509,28,SENEN,188,1325,188,1800
202509,29,SENEN,242,1610,242,1789
202509,30,SENEN,242,1577,242,1789
202509,1,MANGGARAI,36,2744,36,9938
202509,2,MANGGARAI,36,2834,36,10036
202509,3,MANGGARAI,36,2984,36,10081
202509,4,MANGGARAI,36,2583,36,10145
202509,5,MANGGARAI,24,2821,24,9394
202509,6,MANGGARAI,24,2890,24,9476
202509,7,MANGGARAI,24,2750,24,9372
202509,8,MANGGARAI,36,4522,36,9992
202509,9,MANGGARAI,36,3955,36,9005
202509,10,MANGGARAI,36,4150,36,10150
202509,11,MANGGARAI,36,2999,36,10032
202509,12,MANGGARAI,36,2765,36,9625
202509,13,MANGGARAI,24,2645,24,9485
202509,14,MANGGARAI,24,2777,24,9468
202509,15,MANGGARAI,36,2865,36,9963
202509,16,MANGGARAI,36,2966,36,10026
202509,17,MANGGARAI,36,2950,36,9891
202509,18,MANGGARAI,36,2780,36,9871
202509,19,MANGGARAI,36,2950,36,9986
202509,20,MANGGARAI,24,2565,24,9944
202509,21,MANGGARAI,24,2595,24,9969
202509,22,MANGGARAI,36,3232,36,10030
202509,23,MANGGARAI,36,3322,36,10067
202509,24,MANGGARAI,36,4121,36,11071
202509,25,MANGGARAI,36,3955,36,10119
202509,26,MANGGARAI,36,4411,36,10142
202509,27,MANGGARAI,24,2878,24,9972
202509,28,MANGGARAI,24,2888,24,9943
202509,29,MANGGARAI,36,4566,36,11130
202509,30,MANGGARAI,36,4666,36,11123
202509,1,PULOGADUNG,219,1937,217,1998
202509,2,PULOGADUNG,215,1945,217,1970
202509,3,PULOGADUNG,230,1974,224,2025
202509,4,PULOGADUNG,229,1984,217,1965
202509,5,PULOGADUNG,217,1946,213,1975
202509,6,PULOGADUNG,207,1877,204,1892
202509,7,PULOGADUNG,232,2000,230,2013
202509,8,PULOGADUNG,231,1984,221,1988
202509,9,PULOGADUNG,227,1991,229,1984
202509,10,PULOGADUNG,224,1757,226,1746
202509,11,PULOGADUNG,216,1979,221,2027
202509,12,PULOGADUNG,206,1684,226,1765
202509,13,PULOGADUNG,204,1616,215,1667
202605,21,KALIDERES,86,623,76,658
202605,22,KALIDERES,90,606,80,684
202605,23,KALIDERES,104,635,92,1249
202605,24,KALIDERES,113,652,101,1421
202605,25,KALIDERES,98,677,89,1063
202605,26,KALIDERES,107,694,96,1345
202605,27,KALIDERES,89,668,79,870
202605,28,KALIDERES,85,646,75,782
202605,29,KALIDERES,88,665,78,828
202605,30,KALIDERES,92,682,81,874
202605,31,KALIDERES,90,701,79,816
202605,1,TANJUNG PRIOK,95,581,85,650
202605,2,TANJUNG PRIOK,84,476,75,453
202605,3,TANJUNG PRIOK,90,476,80,381
202605,4,TANJUNG PRIOK,81,378,74,394
202605,5,TANJUNG PRIOK,83,377,75,392
202605,6,TANJUNG PRIOK,85,384,76,389
202605,7,TANJUNG PRIOK,84,371,73,385
202605,8,TANJUNG PRIOK,88,386,78,467
202605,9,TANJUNG PRIOK,90,460,78,498
202605,10,TANJUNG PRIOK,86,445,74,382
202605,11,TANJUNG PRIOK,90,398,78,365
202605,12,TANJUNG PRIOK,88,370,76,396
202605,13,TANJUNG PRIOK,90,393,77,642
202605,14,TANJUNG PRIOK,99,423,86,647
202605,15,TANJUNG PRIOK,94,490,82,464
202605,16,TANJUNG PRIOK,87,567,76,400
202605,17,TANJUNG PRIOK,90,603,80,404
202605,18,TANJUNG PRIOK,81,397,73,389
202605,19,TANJUNG PRIOK,87,399,78,383
202605,20,TANJUNG PRIOK,84,381,77,389
202605,21,TANJUNG PRIOK,86,396,78,370
202605,22,TANJUNG PRIOK,87,378,75,439
202605,23,TANJUNG PRIOK,87,443,76,484
202605,24,TANJUNG PRIOK,85,442,75,378
202605,25,TANJUNG PRIOK,79,389,71,375
202605,26,TANJUNG PRIOK,90,405,79,652
202605,27,TANJUNG PRIOK,83,391,74,394
202605,28,TANJUNG PRIOK,90,587,80,386
202605,29,TANJUNG PRIOK,90,402,79,657
202605,30,TANJUNG PRIOK,87,441,77,500
202605,31,TANJUNG PRIOK,85,427,74,411
202605,1,GROGOL,113,45,113,159
202605,2,GROGOL,112,56,112,149
202605,3,GROGOL,104,67,104,136
202605,4,GROGOL,106,62,106,141
202605,5,GROGOL,98,48,98,128
202605,6,GROGOL,102,39,102,142
202605,7,GROGOL,106,42,106,150
202605,8,GROGOL,113,43,113,166
202605,9,GROGOL,112,37,112,149
202605,10,GROGOL,106,43,106,139
202605,11,GROGOL,101,67,101,131
202605,12,GROGOL,98,55,98,127
202605,13,GROGOL,117,37,117,169
202605,14,GROGOL,102,24,102,134
202605,15,GROGOL,110,43,110,148
202605,16,GROGOL,101,46,101,134
202605,17,GROGOL,98,43,98,129
202605,18,GROGOL,104,69,104,133
202605,19,GROGOL,101,59,101,129
202605,20,GROGOL,103,42,103,135
202605,21,GROGOL,99,48,99,131
202605,22,GROGOL,112,35,112,160
202605,23,GROGOL,109,32,109,141
202605,24,GROGOL,114,44,114,157
202605,25,GROGOL,111,30,111,168
202605,26,GROGOL,131,34,131,221
202605,27,GROGOL,108,25,108,155
202510,31,KALIDERES,88,647,78,684
202510,1,TANJUNG PRIOK,72,175,62,198
202510,2,TANJUNG PRIOK,72,169,64,316
202510,3,TANJUNG PRIOK,92,312,84,428
202510,4,TANJUNG PRIOK,89,392,79,442
202510,5,TANJUNG PRIOK,90,466,80,382
202510,6,TANJUNG PRIOK,74,310,65,229
202510,7,TANJUNG PRIOK,86,264,77,312
202510,8,TANJUNG PRIOK,76,214,67,287
202510,9,TANJUNG PRIOK,73,322,64,258
202510,10,TANJUNG PRIOK,91,428,82,452
202510,11,TANJUNG PRIOK,88,476,80,384
202510,12,TANJUNG PRIOK,90,382,79,346
202510,13,TANJUNG PRIOK,78,282,68,246
202510,14,TANJUNG PRIOK,89,312,80,268
202510,15,TANJUNG PRIOK,74,288,63,264
202510,16,TANJUNG PRIOK,88,308,80,384
202510,17,TANJUNG PRIOK,85,232,73,346
202510,18,TANJUNG PRIOK,91,362,82,378
202510,19,TANJUNG PRIOK,90,347,79,362
202510,20,TANJUNG PRIOK,78,264,69,218
202510,21,TANJUNG PRIOK,88,326,80,248
202510,22,TANJUNG PRIOK,86,219,77,266
202510,23,TANJUNG PRIOK,87,316,80,264
202510,24,TANJUNG PRIOK,90,382,82,314
202510,25,TANJUNG PRIOK,89,416,80,328
202510,26,TANJUNG PRIOK,90,364,81,306
202510,27,TANJUNG PRIOK,88,213,80,264
202510,28,TANJUNG PRIOK,78,236,69,274
202510,29,TANJUNG PRIOK,83,264,74,296
202510,30,TANJUNG PRIOK,84,286,75,349
202510,31,TANJUNG PRIOK,89,316,81,364
202510,1,GROGOL,112,51,112,126
202510,2,GROGOL,118,46,118,138
202510,3,GROGOL,127,35,127,153
202510,4,GROGOL,122,48,122,138
202510,5,GROGOL,116,65,116,122
202510,6,GROGOL,119,59,119,137
202510,7,GROGOL,113,52,113,123
202510,8,GROGOL,118,48,118,133
202510,9,GROGOL,115,43,115,126
202510,10,GROGOL,119,35,119,137
202510,11,GROGOL,122,39,122,152
202510,12,GROGOL,111,49,111,123
202510,13,GROGOL,106,59,106,114
202510,14,GROGOL,101,48,101,98
202510,15,GROGOL,112,43,112,119
202510,16,GROGOL,107,45,107,126
202510,17,GROGOL,118,36,118,135
202510,18,GROGOL,122,39,122,139
202510,19,GROGOL,113,45,113,118
202510,20,GROGOL,102,41,102,106
202510,21,GROGOL,97,34,97,91
202510,22,GROGOL,104,39,104,111
202510,23,GROGOL,101,32,101,117
202510,24,GROGOL,112,37,112,128
202510,25,GROGOL,108,42,108,119
202510,26,GROGOL,103,48,103,112
202510,27,GROGOL,111,54,111,104
202510,28,GROGOL,107,64,107,97
202510,29,GROGOL,113,58,113,108
202510,30,GROGOL,116,53,116,119
202507,1,PASAR MINGGU,109,248,109,256
202507,2,PASAR MINGGU,106,243,106,254
202507,3,PASAR MINGGU,107,247,107,256
202507,4,PASAR MINGGU,107,239,107,248
202507,5,PASAR MINGGU,108,245,108,253
202507,6,PASAR MINGGU,108,251,108,259
202507,7,PASAR MINGGU,106,234,106,245
202507,8,PASAR MINGGU,109,241,109,251
202507,9,PASAR MINGGU,106,239,106,248
202507,10,PASAR MINGGU,112,248,112,256
202507,11,PASAR MINGGU,107,245,107,252
202507,12,PASAR MINGGU,106,247,106,254
202507,13,PASAR MINGGU,107,248,107,255
202507,14,PASAR MINGGU,111,247,111,256
202507,15,PASAR MINGGU,107,239,107,250
202507,16,PASAR MINGGU,103,235,103,245
202507,17,PASAR MINGGU,109,236,109,247
202507,18,PASAR MINGGU,109,243,109,254
202507,19,PASAR MINGGU,105,238,105,247
202507,20,PASAR MINGGU,108,246,108,253
202507,21,PASAR MINGGU,108,243,108,252
202507,22,PASAR MINGGU,104,238,104,248
202507,23,PASAR MINGGU,107,244,107,253
202507,24,PASAR MINGGU,106,245,106,253
202507,25,PASAR MINGGU,109,238,109,249
202507,26,PASAR MINGGU,110,240,110,249
202507,27,PASAR MINGGU,105,235,105,246
202507,28,PASAR MINGGU,110,238,110,251
202507,29,PASAR MINGGU,109,241,109,248
202507,30,PASAR MINGGU,106,241,106,254
202507,31,PASAR MINGGU,108,240,108,251
202507,1,KAMPUNG MELAYU,292,4400,292,4831
202507,2,KAMPUNG MELAYU,248,4664,248,4292
202507,3,KAMPUNG MELAYU,313,5027,313,6266
202507,4,KAMPUNG MELAYU,281,4121,281,4234
202507,5,KAMPUNG MELAYU,260,2781,268,3803
202507,6,KAMPUNG MELAYU,291,3570,291,4186
202507,7,KAMPUNG MELAYU,377,6757,366,6086
202507,8,KAMPUNG MELAYU,434,8080,434,8985
202507,9,KAMPUNG MELAYU,248,4664,248,4292
202507,10,KAMPUNG MELAYU,323,5948,323,4950
202507,11,KAMPUNG MELAYU,280,3049,282,3808
202507,12,KAMPUNG MELAYU,235,2199,235,2095
202507,13,KAMPUNG MELAYU,262,2659,262,3563
202507,14,KAMPUNG MELAYU,264,5427,264,5025
202507,15,KAMPUNG MELAYU,309,7348,299,8154
202507,16,KAMPUNG MELAYU,307,4796,307,8110
202507,17,KAMPUNG MELAYU,267,5237,267,9232
202507,18,KAMPUNG MELAYU,330,3737,330,3564
202507,19,KAMPUNG MELAYU,234,2560,234,2674
202507,20,KAMPUNG MELAYU,240,2855,240,3853
202507,21,KAMPUNG MELAYU,323,9680,323,5600
202507,22,KAMPUNG MELAYU,297,6417,297,9937
202507,23,KAMPUNG MELAYU,301,5158,301,7573
202507,24,KAMPUNG MELAYU,433,5427,429,6626
202507,25,KAMPUNG MELAYU,387,4639,387,6134
202507,26,KAMPUNG MELAYU,231,3439,231,3908
202507,27,KAMPUNG MELAYU,293,2690,293,4474
202507,28,KAMPUNG MELAYU,368,4744,368,10029
202509,14,PULOGADUNG,205,1565,220,1624
202509,15,PULOGADUNG,219,1881,217,1834
202509,16,PULOGADUNG,231,2014,219,1828
202509,17,PULOGADUNG,228,1854,223,1885
202509,18,PULOGADUNG,229,1851,226,1912
202509,19,PULOGADUNG,221,1701,230,1880
202509,20,PULOGADUNG,204,1599,205,1695
202509,21,PULOGADUNG,204,1599,205,1697
202509,22,PULOGADUNG,220,1868,215,1870
202509,23,PULOGADUNG,217,1854,212,1852
202509,24,PULOGADUNG,224,1778,221,1832
202509,25,PULOGADUNG,224,1848,220,1878
202509,26,PULOGADUNG,222,1830,216,1779
202509,27,PULOGADUNG,217,1763,219,1776
202509,28,PULOGADUNG,216,1730,217,1715
202509,29,PULOGADUNG,231,1860,229,1892
202509,30,PULOGADUNG,235,1962,233,1930
202603,27,LEBAK BULUS,32,390,34,369
202603,28,LEBAK BULUS,36,287,38,349
202603,29,LEBAK BULUS,43,466,42,351
202603,30,LEBAK BULUS,31,401,34,374
202603,31,LEBAK BULUS,34,336,36,355
202603,1,PINANGRANTI,79,390,79,308
202603,2,PINANGRANTI,89,550,89,568
202603,3,PINANGRANTI,89,573,89,586
202603,4,PINANGRANTI,89,526,89,521
202603,5,PINANGRANTI,89,585,89,609
202603,6,PINANGRANTI,89,598,89,629
202603,7,PINANGRANTI,79,445,79,457
202603,8,PINANGRANTI,79,434,79,446
202603,9,PINANGRANTI,89,601,89,616
202603,10,PINANGRANTI,89,582,89,608
202603,11,PINANGRANTI,89,604,89,623
202603,12,PINANGRANTI,89,633,89,641
202603,13,PINANGRANTI,89,656,89,665
202603,14,PINANGRANTI,79,615,79,635
202603,15,PINANGRANTI,79,455,79,470
202603,16,PINANGRANTI,89,619,89,637
202603,17,PINANGRANTI,89,515,89,515
202603,18,PINANGRANTI,89,404,89,415
202603,19,PINANGRANTI,89,324,89,333
202603,20,PINANGRANTI,89,299,755,308
202603,21,PINANGRANTI,79,438,79,451
202603,22,PINANGRANTI,79,424,79,433
202603,23,PINANGRANTI,89,388,89,397
202603,24,PINANGRANTI,89,514,89,530
202603,25,PINANGRANTI,89,543,89,567
202603,26,PINANGRANTI,89,517,89,522
202603,27,PINANGRANTI,89,599,89,610
202603,28,PINANGRANTI,79,456,79,467
202603,29,PINANGRANTI,79,430,79,451
202603,30,PINANGRANTI,89,621,89,632
202603,31,PINANGRANTI,89,591,89,610
202603,1,RAWAMANGUN,40,237,40,232
202603,2,RAWAMANGUN,40,241,40,231
202603,3,RAWAMANGUN,40,243,40,246
202603,4,RAWAMANGUN,40,232,39,244
202603,5,RAWAMANGUN,40,219,40,266
202603,6,RAWAMANGUN,43,224,43,286
202603,7,RAWAMANGUN,41,228,41,289
202603,8,RAWAMANGUN,43,219,43,298
202605,18,CILILITAN,236,10511,236,9335
202605,19,CILILITAN,235,11013,235,11564
202605,20,CILILITAN,235,11271,235,10663
202605,21,CILILITAN,235,11523,235,11655
202605,22,CILILITAN,235,10921,235,8944
202605,23,CILILITAN,196,8924,52,8816
202605,24,CILILITAN,196,7835,196,7522
202605,25,CILILITAN,235,10903,235,10974
202605,26,CILILITAN,235,10490,235,11161
202605,27,CILILITAN,196,8177,196,7326
202605,28,CILILITAN,196,8040,196,8213
202605,29,CILILITAN,196,9690,196,9811
202605,30,CILILITAN,196,8242,196,7957
202605,31,CILILITAN,196,7714,196,8306
202605,1,KLENDER,554,996,535,952
202605,2,KLENDER,548,995,510,946
202605,3,KLENDER,567,1025,542,991
202605,4,KLENDER,671,1230,666,988
202605,5,KLENDER,578,1099,567,968
202605,6,KLENDER,676,1197,658,1147
202605,7,KLENDER,748,1452,707,1266
202605,8,KLENDER,738,2394,710,1245
202605,9,KLENDER,584,1123,550,1070
202605,10,KLENDER,513,1000,482,953
202605,11,KLENDER,680,1078,659,1041
202605,12,KLENDER,534,988,495,844
202605,13,KLENDER,657,1078,643,894
202605,14,KLENDER,544,1009,519,968
202605,15,KLENDER,502,965,487,912
202605,16,KLENDER,1091,3814,1022,2752
202605,17,KLENDER,542,1105,509,1054
202605,18,KLENDER,679,1187,657,1132
202605,19,KLENDER,644,1066,616,1105
202605,20,KLENDER,783,1257,766,957
202605,21,KLENDER,687,1246,658,974
202605,22,KLENDER,666,1151,636,1100
202605,23,KLENDER,540,951,516,917
202605,24,KLENDER,656,1254,633,1100
202605,25,KLENDER,684,1083,656,1035
202605,26,KLENDER,693,1097,661,1046
202605,27,KLENDER,692,1137,694,998
202605,28,KLENDER,550,1109,525,1070
202605,29,KLENDER,694,1154,650,1121
202605,30,KLENDER,808,1298,687,1132
202605,31,KLENDER,542,1060,521,1026
202605,1,PASAR MINGGU,109,262,109,265
202605,2,PASAR MINGGU,109,265,109,271
202605,3,PASAR MINGGU,108,261,108,265
202605,4,PASAR MINGGU,110,268,110,276
202605,5,PASAR MINGGU,110,264,110,268
202605,6,PASAR MINGGU,110,278,110,282
202605,7,PASAR MINGGU,108,266,108,270
202605,8,PASAR MINGGU,108,263,108,266
202605,9,PASAR MINGGU,108,271,108,274
202605,10,PASAR MINGGU,108,259,108,261
202605,11,PASAR MINGGU,109,269,109,280
202605,12,PASAR MINGGU,109,264,109,269
202605,13,PASAR MINGGU,106,254,106,260
202605,14,PASAR MINGGU,108,263,108,265
202605,15,PASAR MINGGU,108,261,108,265
202605,16,PASAR MINGGU,108,270,108,273
202605,17,PASAR MINGGU,108,259,108,263
202605,18,PASAR MINGGU,110,270,110,281
202605,19,PASAR MINGGU,110,263,110,270
202605,20,PASAR MINGGU,111,271,111,280
202605,21,PASAR MINGGU,111,264,111,269
202605,22,PASAR MINGGU,112,257,110,261
202510,31,GROGOL,102,41,102,106
202510,1,MUARA ANGKE,5,51,5,68
202510,2,MUARA ANGKE,5,48,5,61
202510,3,MUARA ANGKE,5,52,5,63
202510,4,MUARA ANGKE,5,49,5,55
202510,5,MUARA ANGKE,5,47,5,59
202510,6,MUARA ANGKE,5,59,5,51
202510,7,MUARA ANGKE,5,41,5,60
202510,8,MUARA ANGKE,5,53,5,64
202510,9,MUARA ANGKE,5,50,5,58
202510,10,MUARA ANGKE,5,50,5,59
202510,11,MUARA ANGKE,5,62,5,50
202510,12,MUARA ANGKE,5,41,5,56
202510,13,MUARA ANGKE,5,47,5,52
202510,14,MUARA ANGKE,5,39,5,59
202510,15,MUARA ANGKE,5,62,5,50
202510,16,MUARA ANGKE,5,52,5,63
202510,17,MUARA ANGKE,5,52,5,63
202510,18,MUARA ANGKE,5,59,5,51
202510,19,MUARA ANGKE,5,59,5,51
202510,20,MUARA ANGKE,5,47,5,52
202510,21,MUARA ANGKE,5,51,5,57
202510,22,MUARA ANGKE,5,43,5,62
202510,23,MUARA ANGKE,5,40,5,67
202510,24,MUARA ANGKE,5,41,5,56
202510,25,MUARA ANGKE,5,57,5,49
202510,26,MUARA ANGKE,5,62,5,50
202510,27,MUARA ANGKE,5,47,5,52
202510,28,MUARA ANGKE,5,48,5,61
202510,29,MUARA ANGKE,5,51,5,68
202510,30,MUARA ANGKE,5,48,5,61
202510,31,MUARA ANGKE,5,41,5,56
202510,1,LEBAK BULUS,30,0,30,49
202510,2,LEBAK BULUS,30,0,30,46
202510,3,LEBAK BULUS,32,0,32,53
202510,4,LEBAK BULUS,23,0,23,33
202510,5,LEBAK BULUS,30,0,30,48
202510,6,LEBAK BULUS,31,0,31,46
202510,7,LEBAK BULUS,30,0,30,47
202510,8,LEBAK BULUS,30,0,30,49
202510,9,LEBAK BULUS,30,0,30,46
202510,10,LEBAK BULUS,31,0,31,51
202510,11,LEBAK BULUS,33,0,33,55
202510,12,LEBAK BULUS,32,0,32,53
202510,13,LEBAK BULUS,31,0,31,51
202510,14,LEBAK BULUS,29,0,29,49
202510,15,LEBAK BULUS,29,0,29,35
202510,16,LEBAK BULUS,31,0,31,45
202510,17,LEBAK BULUS,30,0,30,49
202510,18,LEBAK BULUS,29,0,29,46
202510,19,LEBAK BULUS,31,0,31,48
202510,20,LEBAK BULUS,31,0,31,33
202510,21,LEBAK BULUS,30,0,30,47
202510,22,LEBAK BULUS,29,0,29,35
202510,23,LEBAK BULUS,30,0,30,46
202510,24,LEBAK BULUS,32,0,32,53
202510,25,LEBAK BULUS,23,0,23,33
202510,26,LEBAK BULUS,30,0,30,48
202510,27,LEBAK BULUS,31,0,31,46
202510,28,LEBAK BULUS,30,0,30,47
202510,29,LEBAK BULUS,30,0,30,49
202510,30,LEBAK BULUS,30,0,30,46
202510,31,LEBAK BULUS,32,0,32,53
202510,1,PINANGRANTI,89,485,89,511
